cu128,cuda,8,48,8,0,120067,101176,0.840329,0.156899,808800
cu128,cuda,8,48,9,0,117710,99758,0.854708,0.153809,909408
cu128,cuda,8,48,10,0,118731,100743,0.8611,0.153754,1.01165e+06
cu128,cuda,8,48,11,0,120348,101577,0.837568,0.154779,1.11245e+06
cu128,cuda,8,48,12,0,121897,102621,0.828497,0.15562,1.21344e+06
cu128,cuda,8,48,13,0,121740,102822,0.833511,0.153357,1.31491e+06
cu128,cuda,8,48,14,0,119303,100928,0.856168,0.155879,1.41706e+06
cu128,cuda,8,48,15,0,119326,100949,0.844743,0.153775,1.51786e+06
cu128,cuda,8,48,16,0,125366,105108,0.802512,0.154669,1.61846e+06
cu128,cuda,8,48,17,0,121974,102714,0.833483,0.156287,1.72013e+06
cu128,cuda,8,48,18,0,125581,105529,0.803431,0.152664,1.82102e+06
cu128,cuda,8,48,19,0,120550,101898,0.848111,0.155237,1.92326e+06
cu128,cuda,8,48,20,0,120780,101828,0.831391,0.154733,2.02368e+06
cu128,cuda,16,64,1,0,25428,23305,4.20812,0.383434,107008
cu128,cuda,16,64,2,0,150766,132653,0.681743,0.0930896,209792
cu128,cuda,16,64,3,0,153042,123005,0.662405,0.161752,311168
cu128,cuda,16,64,4,0,146650,119674,0.700002,0.157792,413824
cu128,cuda,16,64,5,0,146702,118477,0.703245,0.16754,516992
cu128,cuda,16,64,6,0,130401,107965,0.796064,0.165426,620800
cu128,cuda,16,64,7,0,149200,120982,0.69233,0.161478,724096
cu128,cuda,16,64,8,0,147646,120101,0.703085,0.16125,827904
cu128,cuda,16,64,9,0,142149,114935,0.72037,0.170566,930304
cu128,cuda,16,64,10,0,147592,119834,0.696403,0.161314,1.03309e+06
cu128,cuda,16,64,11,0,138158,112991,0.745809,0.166114,1.13613e+06
cu128,cuda,16,64,12,0,143983,117314,0.702304,0.159655,1.23725e+06
cu128,cuda,16,64,13,0,146573,118396,0.698625,0.166262,1.33965e+06
cu128,cuda,16,64,14,0,139878,114216,0.734812,0.165092,1.44243e+06
cu128,cuda,16,64,15,0,151205,122864,0.675533,0.155819,1.54458e+06
cu128,cuda,16,64,16,0,144112,118066,0.712334,0.157143,1.64723e+06
cu128,cuda,16,64,17,0,143404,117657,0.715851,0.156644,1.74989e+06
cu128,cuda,16,64,18,0,141413,115641,0.725926,0.161784,1.85254e+06
cu128,cuda,16,64,19,0,148251,120399,0.697624,0.161383,1.95597e+06
cu128,cuda,16,64,20,0,138124,113692,0.73858,0.158717,2.05798e+06
cu128,cuda,16,96,1,0,16138,14934,6.43614,0.518822,103872
cu128,cuda,16,96,2,0,141244,123935,0.793859,0.110868,216000
cu128,cuda,16,96,3,0,116471,94993,0.913255,0.206485,322368
cu128,cuda,16,96,4,0,114548,93164,0.910148,0.20891,426624
cu128,cuda,16,96,5,0,107577,88746,0.981617,0.208296,532224
cu128,cuda,16,96,6,0,126522,102356,0.82553,0.1949,636672
cu128,cuda,16,96,7,0,136670,110276,0.761423,0.182245,740736
cu128,cuda,16,96,8,0,132140,110350,0.804962,0.158949,847104
cu128,cuda,16,96,9,0,138191,114865,0.765546,0.155464,952896
cu128,cuda,16,96,10,0,134570,110099,0.776159,0.172511,1.05734e+06
cu128,cuda,16,96,11,0,130345,106333,0.791006,0.178626,1.16045e+06
cu128,cuda,16,96,12,0,134559,109710,0.803334,0.181953,1.26854e+06
